utc_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_plus_solar_generation_actual
2017-01-01 00:00:00+00:00,20.9,0.0,15363.0,15363.0
2017-01-01 01:00:00+00:00,18.13,0.0,15080.0,15080.0
2017-01-01 02:00:00+00:00,16.03,0.0,14731.0,14731.0
2017-01-01 03:00:00+00:00,16.43,0.0,14865.0,14865.0
2017-01-01 04:00:00+00:00,13.75,0.0,15254.0,15254.0
2017-01-01 05:00:00+00:00,11.1,0.0,15904.0,15904.0
2017-01-01 06:00:00+00:00,15.47,1.0,15903.0,15904.0
2017-01-01 07:00:00+00:00,16.88,274.0,15816.0,16090.0
2017-01-01 08:00:00+00:00,21.81,2083.0,15722.0,17805.0
2017-01-01 09:00:00+00:00,26.24,4679.0,14505.0,19184.0
2017-01-01 10:00:00+00:00,26.42,6830.0,13300.0,20130.0
2017-01-01 11:00:00+00:00,27.66,7926.0,12236.0,20162.0
2017-01-01 12:00:00+00:00,28.7,7084.0,11020.0,18104.0
2017-01-01 13:00:00+00:00,29.66,4635.0,9829.0,14464.0
2017-01-01 14:00:00+00:00,35.33,1661.0,8994.0,10655.0
2017-01-01 15:00:00+00:00,44.12,118.0,9147.0,9265.0
2017-01-01 16:00:00+00:00,51.59,0.0,9738.0,9738.0
2017-01-01 17:00:00+00:00,53.95,0.0,9876.0,9876.0
2017-01-01 18:00:00+00:00,50.97,0.0,10227.0,10227.0
2017-01-01 19:00:00+00:00,44.93,0.0,11094.0,11094.0
2017-01-01 20:00:00+00:00,38.83,0.0,11533.0,11533.0
2017-01-01 21:00:00+00:00,42.17,0.0,12339.0,12339.0
2017-01-01 22:00:00+00:00,33.06,0.0,12260.0,12260.0
2017-01-01 23:00:00+00:00,30.54,0.0,12389.0,12389.0
2017-01-02 00:00:00+00:00,28.91,0.0,12910.0,12910.0
2017-01-02 01:00:00+00:00,28.11,0.0,12710.0,12710.0
2017-01-02 02:00:00+00:00,27.89,0.0,12694.0,12694.0
2017-01-02 03:00:00+00:00,27.73,0.0,11989.0,11989.0
2017-01-02 04:00:00+00:00,31.18,0.0,11863.0,11863.0
2017-01-02 05:00:00+00:00,37.99,0.0,12128.0,12128.0
2017-01-02 06:00:00+00:00,50.98,0.0,11925.0,11925.0
2017-01-02 07:00:00+00:00,53.88,105.0,11406.0,11511.0
2017-01-02 08:00:00+00:00,53.94,774.0,10518.0,11292.0
2017-01-02 09:00:00+00:00,53.54,1627.0,10322.0,11949.0
2017-01-02 10:00:00+00:00,54.91,2401.0,9825.0,12226.0
2017-01-02 11:00:00+00:00,54.08,2868.0,10077.0,12945.0
2017-01-02 12:00:00+00:00,55.67,2528.0,10096.0,12624.0
2017-01-02 13:00:00+00:00,55.98,1572.0,10510.0,12082.0
2017-01-02 14:00:00+00:00,56.0,556.0,10562.0,11118.0
2017-01-02 15:00:00+00:00,57.77,48.0,11042.0,11090.0
2017-01-02 16:00:00+00:00,67.66,0.0,12126.0,12126.0
2017-01-02 17:00:00+00:00,55.1,0.0,13440.0,13440.0
2017-01-02 18:00:00+00:00,53.92,0.0,13900.0,13900.0
2017-01-02 19:00:00+00:00,49.07,0.0,13906.0,13906.0
2017-01-02 20:00:00+00:00,40.25,0.0,14249.0,14249.0
2017-01-02 21:00:00+00:00,45.92,0.0,14722.0,14722.0
2017-01-02 22:00:00+00:00,38.88,0.0,15678.0,15678.0
2017-01-02 23:00:00+00:00,36.02,0.0,16501.0,16501.0
2017-01-03 00:00:00+00:00,34.98,0.0,16640.0,16640.0
2017-01-03 01:00:00+00:00,33.64,0.0,17128.0,17128.0
2017-01-03 02:00:00+00:00,33.89,0.0,18205.0,18205.0
2017-01-03 03:00:00+00:00,33.5,0.0,18855.0,18855.0
2017-01-03 04:00:00+00:00,33.91,0.0,19734.0,19734.0
2017-01-03 05:00:00+00:00,48.13,0.0,20756.0,20756.0
2017-01-03 06:00:00+00:00,54.61,0.0,22145.0,22145.0
2017-01-03 07:00:00+00:00,57.93,70.0,22753.0,22823.0
2017-01-03 08:00:00+00:00,57.18,538.0,24081.0,24619.0
2017-01-03 09:00:00+00:00,52.27,1166.0,25909.0,27075.0
2017-01-03 10:00:00+00:00,49.94,1817.0,27726.0,29543.0
2017-01-03 11:00:00+00:00,46.3,2147.0,29098.0,31245.0
2017-01-03 12:00:00+00:00,41.51,1908.0,30230.0,32138.0
2017-01-03 13:00:00+00:00,37.08,1220.0,30829.0,32049.0
2017-01-03 14:00:00+00:00,37.03,439.0,31969.0,32408.0
2017-01-03 15:00:00+00:00,39.08,46.0,33058.0,33104.0
2017-01-03 16:00:00+00:00,42.14,0.0,33917.0,33917.0
2017-01-03 17:00:00+00:00,36.67,0.0,34739.0,34739.0
2017-01-03 18:00:00+00:00,36.03,0.0,35220.0,35220.0
2017-01-03 19:00:00+00:00,33.55,0.0,35692.0,35692.0
2017-01-03 20:00:00+00:00,24.56,0.0,35723.0,35723.0
2017-01-03 21:00:00+00:00,17.77,0.0,34704.0,34704.0
2017-01-03 22:00:00+00:00,9.49,0.0,34412.0,34412.0
2017-01-03 23:00:00+00:00,8.5,0.0,32650.0,32650.0
2017-01-04 00:00:00+00:00,-0.05,0.0,31757.0,31757.0
2017-01-04 01:00:00+00:00,-6.27,0.0,30978.0,30978.0
2017-01-04 02:00:00+00:00,-5.09,0.0,30633.0,30633.0
2017-01-04 03:00:00+00:00,0.06,0.0,30701.0,30701.0
2017-01-04 04:00:00+00:00,10.55,0.0,30838.0,30838.0
2017-01-04 05:00:00+00:00,10.98,0.0,31701.0,31701.0
2017-01-04 06:00:00+00:00,31.63,0.0,32627.0,32627.0
2017-01-04 07:00:00+00:00,34.94,49.0,33379.0,33428.0
2017-01-04 08:00:00+00:00,33.27,675.0,32921.0,33596.0
2017-01-04 09:00:00+00:00,33.52,1747.0,32260.0,34007.0
2017-01-04 10:00:00+00:00,34.81,2619.0,32198.0,34817.0
2017-01-04 11:00:00+00:00,35.08,2968.0,32234.0,35202.0
2017-01-04 12:00:00+00:00,35.88,2560.0,31422.0,33982.0
2017-01-04 13:00:00+00:00,36.03,1596.0,30136.0,31732.0
2017-01-04 14:00:00+00:00,36.17,556.0,29088.0,29644.0
2017-01-04 15:00:00+00:00,36.58,44.0,27927.0,27971.0
2017-01-04 16:00:00+00:00,46.95,0.0,26062.0,26062.0
2017-01-04 17:00:00+00:00,49.45,0.0,25478.0,25478.0
2017-01-04 18:00:00+00:00,48.37,0.0,25132.0,25132.0
2017-01-04 19:00:00+00:00,38.02,0.0,23856.0,23856.0
2017-01-04 20:00:00+00:00,34.55,0.0,23136.0,23136.0
2017-01-04 21:00:00+00:00,33.33,0.0,21622.0,21622.0
2017-01-04 22:00:00+00:00,32.05,0.0,20924.0,20924.0
2017-01-04 23:00:00+00:00,36.07,0.0,19568.0,19568.0
2017-01-05 00:00:00+00:00,36.32,0.0,18151.0,18151.0
2017-01-05 01:00:00+00:00,30.99,0.0,17270.0,17270.0
2017-01-05 02:00:00+00:00,30.97,0.0,16276.0,16276.0
2017-01-05 03:00:00+00:00,35.64,0.0,15572.0,15572.0
2017-01-05 04:00:00+00:00,35.73,0.0,14819.0,14819.0
2017-01-05 05:00:00+00:00,39.03,0.0,13865.0,13865.0
2017-01-05 06:00:00+00:00,51.7,0.0,13474.0,13474.0
2017-01-05 07:00:00+00:00,57.98,116.0,13034.0,13150.0
2017-01-05 08:00:00+00:00,54.11,1267.0,12300.0,13567.0
2017-01-05 09:00:00+00:00,53.13,2991.0,11856.0,14847.0
2017-01-05 10:00:00+00:00,50.06,4276.0,11987.0,16263.0
2017-01-05 11:00:00+00:00,49.97,4453.0,12074.0,16527.0
2017-01-05 12:00:00+00:00,48.84,3876.0,11062.0,14938.0
2017-01-05 13:00:00+00:00,50.99,2642.0,9947.0,12589.0
2017-01-05 14:00:00+00:00,57.48,1079.0,9464.0,10543.0
2017-01-05 15:00:00+00:00,69.7,97.0,8888.0,8985.0
2017-01-05 16:00:00+00:00,73.92,0.0,8612.0,8612.0
2017-01-05 17:00:00+00:00,73.76,0.0,8174.0,8174.0
2017-01-05 18:00:00+00:00,65.15,0.0,7375.0,7375.0
2017-01-05 19:00:00+00:00,64.24,0.0,6753.0,6753.0
2017-01-05 20:00:00+00:00,43.09,0.0,6172.0,6172.0
2017-01-05 21:00:00+00:00,53.11,0.0,5452.0,5452.0
2017-01-05 22:00:00+00:00,37.08,0.0,4957.0,4957.0
2017-01-05 23:00:00+00:00,40.84,0.0,4224.0,4224.0
2017-01-06 00:00:00+00:00,41.15,0.0,3849.0,3849.0
2017-01-06 01:00:00+00:00,43.77,0.0,3637.0,3637.0
2017-01-06 02:00:00+00:00,39.97,0.0,3555.0,3555.0
2017-01-06 03:00:00+00:00,40.81,0.0,3613.0,3613.0
2017-01-06 04:00:00+00:00,43.04,0.0,3420.0,3420.0
2017-01-06 05:00:00+00:00,45.37,0.0,3408.0,3408.0
2017-01-06 06:00:00+00:00,49.49,0.0,3684.0,3684.0
2017-01-06 07:00:00+00:00,59.92,130.0,3519.0,3649.0
2017-01-06 08:00:00+00:00,60.0,1675.0,3097.0,4772.0
2017-01-06 09:00:00+00:00,60.04,4064.0,2724.0,6788.0
2017-01-06 10:00:00+00:00,57.7,6262.0,2534.0,8796.0
2017-01-06 11:00:00+00:00,52.86,7288.0,2818.0,10106.0
2017-01-06 12:00:00+00:00,50.05,6842.0,3112.0,9954.0
2017-01-06 13:00:00+00:00,50.94,4852.0,3242.0,8094.0
2017-01-06 14:00:00+00:00,54.04,2046.0,3585.0,5631.0
2017-01-06 15:00:00+00:00,57.52,182.0,4131.0,4313.0
2017-01-06 16:00:00+00:00,64.91,0.0,5008.0,5008.0
2017-01-06 17:00:00+00:00,59.92,0.0,6237.0,6237.0
2017-01-06 18:00:00+00:00,57.99,0.0,7407.0,7407.0
2017-01-06 19:00:00+00:00,43.68,0.0,7917.0,7917.0
2017-01-06 20:00:00+00:00,38.46,0.0,8026.0,8026.0
2017-01-06 21:00:00+00:00,40.94,0.0,8488.0,8488.0
2017-01-06 22:00:00+00:00,35.89,0.0,9002.0,9002.0
2017-01-06 23:00:00+00:00,36.83,0.0,9710.0,9710.0
2017-01-07 00:00:00+00:00,34.37,0.0,10204.0,10204.0
2017-01-07 01:00:00+00:00,33.84,0.0,10708.0,10708.0
2017-01-07 02:00:00+00:00,33.83,0.0,11015.0,11015.0
2017-01-07 03:00:00+00:00,33.62,0.0,11440.0,11440.0
2017-01-07 04:00:00+00:00,32.96,0.0,12010.0,12010.0
2017-01-07 05:00:00+00:00,30.07,0.0,12347.0,12347.0
2017-01-07 06:00:00+00:00,33.58,0.0,12438.0,12438.0
2017-01-07 07:00:00+00:00,36.02,93.0,12838.0,12931.0
2017-01-07 08:00:00+00:00,36.86,657.0,12897.0,13554.0
2017-01-07 09:00:00+00:00,36.43,1372.0,12279.0,13651.0
2017-01-07 10:00:00+00:00,39.01,1773.0,11919.0,13692.0
2017-01-07 11:00:00+00:00,39.5,1786.0,10919.0,12705.0
2017-01-07 12:00:00+00:00,39.02,1475.0,10527.0,12002.0
2017-01-07 13:00:00+00:00,38.6,876.0,10544.0,11420.0
2017-01-07 14:00:00+00:00,39.28,326.0,10686.0,11012.0
2017-01-07 15:00:00+00:00,46.95,29.0,10682.0,10711.0
2017-01-07 16:00:00+00:00,57.01,0.0,10099.0,10099.0
2017-01-07 17:00:00+00:00,54.02,0.0,9480.0,9480.0
2017-01-07 18:00:00+00:00,46.92,0.0,8842.0,8842.0
2017-01-07 19:00:00+00:00,38.12,0.0,8712.0,8712.0
2017-01-07 20:00:00+00:00,35.09,0.0,8937.0,8937.0
2017-01-07 21:00:00+00:00,38.1,0.0,8330.0,8330.0
2017-01-07 22:00:00+00:00,34.53,0.0,7732.0,7732.0
2017-01-07 23:00:00+00:00,33.86,0.0,6722.0,6722.0
2017-01-08 00:00:00+00:00,34.14,0.0,5858.0,5858.0
2017-01-08 01:00:00+00:00,33.96,0.0,4800.0,4800.0
2017-01-08 02:00:00+00:00,35.01,0.0,3981.0,3981.0
2017-01-08 03:00:00+00:00,36.07,0.0,3470.0,3470.0
2017-01-08 04:00:00+00:00,36.07,0.0,2952.0,2952.0
2017-01-08 05:00:00+00:00,36.01,0.0,2627.0,2627.0
2017-01-08 06:00:00+00:00,35.37,0.0,2240.0,2240.0
2017-01-08 07:00:00+00:00,37.29,23.0,1608.0,1631.0
2017-01-08 08:00:00+00:00,39.15,239.0,1234.0,1473.0
2017-01-08 09:00:00+00:00,41.25,619.0,990.0,1609.0
2017-01-08 10:00:00+00:00,51.93,966.0,775.0,1741.0
2017-01-08 11:00:00+00:00,45.37,1114.0,625.0,1739.0
2017-01-08 12:00:00+00:00,40.53,1016.0,495.0,1511.0
2017-01-08 13:00:00+00:00,39.73,710.0,349.0,1059.0
2017-01-08 14:00:00+00:00,42.75,279.0,284.0,563.0
2017-01-08 15:00:00+00:00,53.87,25.0,287.0,312.0
2017-01-08 16:00:00+00:00,60.95,0.0,394.0,394.0
2017-01-08 17:00:00+00:00,64.93,0.0,509.0,509.0
2017-01-08 18:00:00+00:00,58.91,0.0,721.0,721.0
2017-01-08 19:00:00+00:00,50.03,0.0,995.0,995.0
2017-01-08 20:00:00+00:00,39.06,0.0,1221.0,1221.0
2017-01-08 21:00:00+00:00,40.06,0.0,1326.0,1326.0
2017-01-08 22:00:00+00:00,37.09,0.0,1602.0,1602.0
2017-01-08 23:00:00+00:00,40.0,0.0,1918.0,1918.0
2017-01-09 00:00:00+00:00,39.05,0.0,2169.0,2169.0
2017-01-09 01:00:00+00:00,39.21,0.0,2324.0,2324.0
2017-01-09 02:00:00+00:00,39.24,0.0,2677.0,2677.0
2017-01-09 03:00:00+00:00,40.26,0.0,3138.0,3138.0
2017-01-09 04:00:00+00:00,43.84,0.0,3484.0,3484.0
2017-01-09 05:00:00+00:00,58.99,0.0,3815.0,3815.0
2017-01-09 06:00:00+00:00,74.04,0.0,4496.0,4496.0
2017-01-09 07:00:00+00:00,75.49,35.0,5285.0,5320.0
2017-01-09 08:00:00+00:00,74.63,322.0,5674.0,5996.0
2017-01-09 09:00:00+00:00,73.97,819.0,5692.0,6511.0
2017-01-09 10:00:00+00:00,72.0,1346.0,5730.0,7076.0
2017-01-09 11:00:00+00:00,72.12,1640.0,5868.0,7508.0
2017-01-09 12:00:00+00:00,70.09,1491.0,6206.0,7697.0
2017-01-09 13:00:00+00:00,67.41,1022.0,6544.0,7566.0
2017-01-09 14:00:00+00:00,65.21,357.0,7264.0,7621.0
2017-01-09 15:00:00+00:00,65.09,38.0,8940.0,8978.0
2017-01-09 16:00:00+00:00,74.72,0.0,10577.0,10577.0
2017-01-09 17:00:00+00:00,59.94,0.0,11904.0,11904.0
2017-01-09 18:00:00+00:00,52.2,0.0,13056.0,13056.0
2017-01-09 19:00:00+00:00,39.1,0.0,14132.0,14132.0
2017-01-09 20:00:00+00:00,36.62,0.0,14912.0,14912.0
2017-01-09 21:00:00+00:00,36.08,0.0,15129.0,15129.0
2017-01-09 22:00:00+00:00,32.76,0.0,15713.0,15713.0
2017-01-09 23:00:00+00:00,32.45,0.0,16254.0,16254.0
2017-01-10 00:00:00+00:00,31.52,0.0,16697.0,16697.0
2017-01-10 01:00:00+00:00,29.08,0.0,16900.0,16900.0
2017-01-10 02:00:00+00:00,28.92,0.0,17193.0,17193.0
2017-01-10 03:00:00+00:00,31.49,0.0,16838.0,16838.0
2017-01-10 04:00:00+00:00,33.06,0.0,16095.0,16095.0
2017-01-10 05:00:00+00:00,36.26,0.0,15918.0,15918.0
2017-01-10 06:00:00+00:00,46.0,0.0,14517.0,14517.0
2017-01-10 07:00:00+00:00,59.89,77.0,12422.0,12499.0
2017-01-10 08:00:00+00:00,59.96,722.0,11518.0,12240.0
2017-01-10 09:00:00+00:00,62.69,1838.0,10564.0,12402.0
2017-01-10 10:00:00+00:00,66.82,2573.0,9864.0,12437.0
2017-01-10 11:00:00+00:00,71.42,2798.0,9444.0,12242.0
2017-01-10 12:00:00+00:00,72.33,2524.0,8917.0,11441.0
2017-01-10 13:00:00+00:00,69.5,1761.0,8183.0,9944.0
2017-01-10 14:00:00+00:00,70.64,694.0,7752.0,8446.0
2017-01-10 15:00:00+00:00,66.96,57.0,7979.0,8036.0
2017-01-10 16:00:00+00:00,88.38,1.0,8780.0,8781.0
2017-01-10 17:00:00+00:00,98.93,0.0,9298.0,9298.0
2017-01-10 18:00:00+00:00,69.65,0.0,9522.0,9522.0
2017-01-10 19:00:00+00:00,58.82,0.0,9928.0,9928.0
2017-01-10 20:00:00+00:00,47.63,0.0,10382.0,10382.0
2017-01-10 21:00:00+00:00,40.08,0.0,10218.0,10218.0
2017-01-10 22:00:00+00:00,38.06,0.0,10404.0,10404.0
2017-01-10 23:00:00+00:00,38.99,0.0,11040.0,11040.0
2017-01-11 00:00:00+00:00,37.2,0.0,11893.0,11893.0
2017-01-11 01:00:00+00:00,34.03,0.0,13018.0,13018.0
2017-01-11 02:00:00+00:00,34.78,0.0,14277.0,14277.0
2017-01-11 03:00:00+00:00,32.7,0.0,16040.0,16040.0
2017-01-11 04:00:00+00:00,31.21,0.0,18168.0,18168.0
2017-01-11 05:00:00+00:00,37.2,0.0,21544.0,21544.0
2017-01-11 06:00:00+00:00,49.97,0.0,24248.0,24248.0
2017-01-11 07:00:00+00:00,46.98,75.0,26608.0,26683.0
2017-01-11 08:00:00+00:00,44.7,558.0,28345.0,28903.0
2017-01-11 09:00:00+00:00,44.41,1004.0,30334.0,31338.0
2017-01-11 10:00:00+00:00,41.06,1371.0,31573.0,32944.0
2017-01-11 11:00:00+00:00,36.94,1507.0,31707.0,33214.0
2017-01-11 12:00:00+00:00,34.09,1382.0,31168.0,32550.0
2017-01-11 13:00:00+00:00,33.68,1004.0,30396.0,31400.0
2017-01-11 14:00:00+00:00,33.64,430.0,30732.0,31162.0
2017-01-11 15:00:00+00:00,33.66,46.0,30638.0,30684.0
2017-01-11 16:00:00+00:00,38.53,2.0,29780.0,29782.0
2017-01-11 17:00:00+00:00,37.4,0.0,30127.0,30127.0
2017-01-11 18:00:00+00:00,37.07,0.0,30444.0,30444.0
2017-01-11 19:00:00+00:00,34.0,0.0,31447.0,31447.0
2017-01-11 20:00:00+00:00,31.83,0.0,31714.0,31714.0
2017-01-11 21:00:00+00:00,26.27,0.0,30808.0,30808.0
2017-01-11 22:00:00+00:00,11.68,0.0,31043.0,31043.0
2017-01-11 23:00:00+00:00,12.12,0.0,31207.0,31207.0
2017-01-12 00:00:00+00:00,9.83,0.0,30839.0,30839.0
2017-01-12 01:00:00+00:00,9.02,0.0,30415.0,30415.0
2017-01-12 02:00:00+00:00,9.27,0.0,30150.0,30150.0
2017-01-12 03:00:00+00:00,9.84,0.0,29882.0,29882.0
2017-01-12 04:00:00+00:00,10.55,0.0,29579.0,29579.0
2017-01-12 05:00:00+00:00,28.29,0.0,30768.0,30768.0
2017-01-12 06:00:00+00:00,40.02,0.0,30285.0,30285.0
2017-01-12 07:00:00+00:00,40.07,84.0,30072.0,30156.0
2017-01-12 08:00:00+00:00,38.2,904.0,29740.0,30644.0
2017-01-12 09:00:00+00:00,38.61,2421.0,29631.0,32052.0
2017-01-12 10:00:00+00:00,38.43,3475.0,29776.0,33251.0
2017-01-12 11:00:00+00:00,36.7,4026.0,29506.0,33532.0
2017-01-12 12:00:00+00:00,39.61,3520.0,28280.0,31800.0
2017-01-12 13:00:00+00:00,40.05,2327.0,25606.0,27933.0
2017-01-12 14:00:00+00:00,45.32,991.0,23766.0,24757.0
2017-01-12 15:00:00+00:00,46.98,113.0,21204.0,21317.0
2017-01-12 16:00:00+00:00,57.09,4.0,18895.0,18899.0
2017-01-12 17:00:00+00:00,57.13,0.0,16440.0,16440.0
2017-01-12 18:00:00+00:00,57.05,0.0,15244.0,15244.0
2017-01-12 19:00:00+00:00,45.01,0.0,15028.0,15028.0
2017-01-12 20:00:00+00:00,40.09,0.0,14506.0,14506.0
2017-01-12 21:00:00+00:00,37.89,0.0,14236.0,14236.0
2017-01-12 22:00:00+00:00,33.07,0.0,14969.0,14969.0
2017-01-12 23:00:00+00:00,35.19,0.0,15975.0,15975.0
2017-01-13 00:00:00+00:00,33.44,0.0,17101.0,17101.0
2017-01-13 01:00:00+00:00,32.44,0.0,17798.0,17798.0
2017-01-13 02:00:00+00:00,29.8,0.0,18515.0,18515.0
2017-01-13 03:00:00+00:00,29.25,0.0,20394.0,20394.0
2017-01-13 04:00:00+00:00,30.64,0.0,21590.0,21590.0
2017-01-13 05:00:00+00:00,37.27,0.0,22796.0,22796.0
2017-01-13 06:00:00+00:00,46.98,0.0,23583.0,23583.0
2017-01-13 07:00:00+00:00,45.5,115.0,24386.0,24501.0
2017-01-13 08:00:00+00:00,45.48,820.0,23648.0,24468.0
2017-01-13 09:00:00+00:00,46.96,1822.0,23659.0,25481.0
2017-01-13 10:00:00+00:00,46.7,2538.0,23340.0,25878.0
2017-01-13 11:00:00+00:00,43.07,2935.0,22399.0,25334.0
2017-01-13 12:00:00+00:00,42.06,2800.0,22434.0,25234.0
2017-01-13 13:00:00+00:00,41.98,2148.0,22240.0,24388.0
2017-01-13 14:00:00+00:00,43.03,998.0,21631.0,22629.0
2017-01-13 15:00:00+00:00,44.87,132.0,21989.0,22121.0
2017-01-13 16:00:00+00:00,48.72,3.0,22198.0,22201.0
2017-01-13 17:00:00+00:00,45.17,0.0,22674.0,22674.0
2017-01-13 18:00:00+00:00,44.94,0.0,21980.0,21980.0
2017-01-13 19:00:00+00:00,39.94,0.0,21570.0,21570.0
2017-01-13 20:00:00+00:00,36.7,0.0,20766.0,20766.0
2017-01-13 21:00:00+00:00,33.99,0.0,20273.0,20273.0
2017-01-13 22:00:00+00:00,30.99,0.0,20306.0,20306.0
2017-01-13 23:00:00+00:00,29.82,0.0,21348.0,21348.0
2017-01-14 00:00:00+00:00,28.98,0.0,22732.0,22732.0
2017-01-14 01:00:00+00:00,28.64,0.0,23232.0,23232.0
2017-01-14 02:00:00+00:00,28.5,0.0,23108.0,23108.0
2017-01-14 03:00:00+00:00,28.61,0.0,22600.0,22600.0
2017-01-14 04:00:00+00:00,28.05,0.0,22154.0,22154.0
2017-01-14 05:00:00+00:00,29.49,0.0,22776.0,22776.0
2017-01-14 06:00:00+00:00,28.97,0.0,21898.0,21898.0
2017-01-14 07:00:00+00:00,33.19,80.0,20533.0,20613.0
2017-01-14 08:00:00+00:00,36.78,787.0,19071.0,19858.0
2017-01-14 09:00:00+00:00,39.81,1800.0,18406.0,20206.0
2017-01-14 10:00:00+00:00,40.05,2872.0,18538.0,21410.0
2017-01-14 11:00:00+00:00,36.47,3646.0,19176.0,22822.0
2017-01-14 12:00:00+00:00,34.76,3640.0,19029.0,22669.0
2017-01-14 13:00:00+00:00,33.37,2630.0,19448.0,22078.0
2017-01-14 14:00:00+00:00,34.29,1169.0,19361.0,20530.0
2017-01-14 15:00:00+00:00,38.54,140.0,19838.0,19978.0
2017-01-14 16:00:00+00:00,41.97,3.0,20118.0,20121.0
2017-01-14 17:00:00+00:00,39.64,0.0,21132.0,21132.0
2017-01-14 18:00:00+00:00,37.01,0.0,20782.0,20782.0
2017-01-14 19:00:00+00:00,32.52,0.0,19795.0,19795.0
2017-01-14 20:00:00+00:00,30.66,0.0,19300.0,19300.0
2017-01-14 21:00:00+00:00,30.25,0.0,18293.0,18293.0
2017-01-14 22:00:00+00:00,29.55,0.0,17955.0,17955.0
2017-01-14 23:00:00+00:00,28.75,0.0,17914.0,17914.0
2017-01-15 00:00:00+00:00,28.11,0.0,17607.0,17607.0
2017-01-15 01:00:00+00:00,26.03,0.0,17247.0,17247.0
2017-01-15 02:00:00+00:00,19.96,0.0,17024.0,17024.0
2017-01-15 03:00:00+00:00,22.93,0.0,16416.0,16416.0
2017-01-15 04:00:00+00:00,22.8,0.0,15918.0,15918.0
2017-01-15 05:00:00+00:00,14.91,0.0,14995.0,14995.0
2017-01-15 06:00:00+00:00,20.37,0.0,13594.0,13594.0
2017-01-15 07:00:00+00:00,33.28,67.0,12545.0,12612.0
2017-01-15 08:00:00+00:00,33.96,570.0,11354.0,11924.0
2017-01-15 09:00:00+00:00,35.98,1593.0,10097.0,11690.0
2017-01-15 10:00:00+00:00,44.65,2736.0,9083.0,11819.0
2017-01-15 11:00:00+00:00,41.68,3394.0,8506.0,11900.0
2017-01-15 12:00:00+00:00,36.66,3445.0,7633.0,11078.0
2017-01-15 13:00:00+00:00,35.72,2729.0,7102.0,9831.0
2017-01-15 14:00:00+00:00,36.35,1376.0,6265.0,7641.0
2017-01-15 15:00:00+00:00,38.71,192.0,6038.0,6230.0
2017-01-15 16:00:00+00:00,54.35,3.0,5786.0,5789.0
2017-01-15 17:00:00+00:00,58.02,0.0,5623.0,5623.0
2017-01-15 18:00:00+00:00,55.12,0.0,5489.0,5489.0
2017-01-15 19:00:00+00:00,47.91,0.0,5072.0,5072.0
2017-01-15 20:00:00+00:00,36.92,0.0,4535.0,4535.0
2017-01-15 21:00:00+00:00,43.0,0.0,4240.0,4240.0
2017-01-15 22:00:00+00:00,38.64,0.0,3897.0,3897.0
2017-01-15 23:00:00+00:00,45.07,0.0,3704.0,3704.0
2017-01-16 00:00:00+00:00,43.25,0.0,3659.0,3659.0
2017-01-16 01:00:00+00:00,39.08,0.0,3739.0,3739.0
2017-01-16 02:00:00+00:00,37.57,0.0,3875.0,3875.0
2017-01-16 03:00:00+00:00,38.24,0.0,3739.0,3739.0
2017-01-16 04:00:00+00:00,39.06,0.0,3477.0,3477.0
2017-01-16 05:00:00+00:00,64.8,0.0,3270.0,3270.0
2017-01-16 06:00:00+00:00,94.43,0.0,3220.0,3220.0
2017-01-16 07:00:00+00:00,99.76,63.0,3082.0,3145.0
2017-01-16 08:00:00+00:00,100.88,656.0,2802.0,3458.0
2017-01-16 09:00:00+00:00,99.97,1801.0,2377.0,4178.0
2017-01-16 10:00:00+00:00,99.56,2950.0,1963.0,4913.0
2017-01-16 11:00:00+00:00,98.56,3749.0,1568.0,5317.0
2017-01-16 12:00:00+00:00,98.92,3842.0,1530.0,5372.0
2017-01-16 13:00:00+00:00,100.26,2900.0,1715.0,4615.0
2017-01-16 14:00:00+00:00,103.84,1408.0,1864.0,3272.0
2017-01-16 15:00:00+00:00,102.06,228.0,2168.0,2396.0
2017-01-16 16:00:00+00:00,120.0,3.0,2769.0,2772.0
2017-01-16 17:00:00+00:00,124.83,0.0,3413.0,3413.0
2017-01-16 18:00:00+00:00,113.69,0.0,3507.0,3507.0
2017-01-16 19:00:00+00:00,88.98,0.0,3301.0,3301.0
2017-01-16 20:00:00+00:00,73.59,0.0,3062.0,3062.0
2017-01-16 21:00:00+00:00,55.19,0.0,2952.0,2952.0
2017-01-16 22:00:00+00:00,45.06,0.0,3070.0,3070.0
2017-01-16 23:00:00+00:00,45.83,0.0,3087.0,3087.0
2017-01-17 00:00:00+00:00,41.64,0.0,3196.0,3196.0
2017-01-17 01:00:00+00:00,34.61,0.0,3174.0,3174.0
2017-01-17 02:00:00+00:00,36.28,0.0,2925.0,2925.0
2017-01-17 03:00:00+00:00,35.25,0.0,2531.0,2531.0
2017-01-17 04:00:00+00:00,39.94,0.0,2494.0,2494.0
2017-01-17 05:00:00+00:00,58.29,0.0,2468.0,2468.0
2017-01-17 06:00:00+00:00,111.04,0.0,2358.0,2358.0
2017-01-17 07:00:00+00:00,121.67,117.0,2306.0,2423.0
2017-01-17 08:00:00+00:00,125.61,1132.0,2200.0,3332.0
2017-01-17 09:00:00+00:00,121.49,2786.0,1884.0,4670.0
2017-01-17 10:00:00+00:00,117.34,4108.0,1875.0,5983.0
2017-01-17 11:00:00+00:00,106.15,4955.0,1974.0,6929.0
